Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LandNotFlat,Shed,NoGarage,NFloors,SplitLvl,LvlFinished,RoofMatlCompShg,YearRemodDiff,OverallGoodQual,OverallPoorQual,OverallGoodCond,OverallPoorCond,LotDepth,LotShapeRatio,GrLivLotRatio,HouseLotAreaRatio,HouseLotAreaDiff,Garage1stFlrRatio,GrLiv1stFlrRatio,FloorsSFRatio,Bsmt1stFlrRatio,Bsmt2FlrRatio,Bsmt1FlrRatio,OverallQualCond,RailroadNearby,RoadNearby,PosSiteNearby,Bath,BsmtBath,BathTotal,QualTimes1stFlSF,QualTimes2ndFlSF,QualTimesGrLivArea,QualTimesLotArea,QualTimesGarageArea,QualTimesBath,QualTimesKitchen,CondTimes1stFlSF,CondTimes2ndFlSF,CondTimesGrLivArea,CondTimesLotArea,CondTimesGarageArea,CondTimesBath,CondTimesKitchen,GarageQualTimesArea,GarageCondTimesArea,GarageQualCond,ExterQualTimesLotArea,ExterQualTimesGrLivArea,ExterQualTimes1stFlrSF,ExterCondTimesLotArea,ExterCondTimesGrLivArea,ExterCondTimes1stFlrSF,RealEstateVol
33,20,RL,85,11049,4,Lvl,4,Corner,1,CollgCr,1Fam,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0,4,3,PConc,5,3,3,0,0,0,0,1234,1234,GasA,5,1,SBrkr,1234,0,0,1234,0,0,2,0,3,1,4,7,6,0,Attchd,2007,RFn,2,484,3,3,2,0,30,0,0,0,0,-1,0,1,2008,WD,Normal,179900,0,0,0,1,0,0,1,0,3,0,0,0,129.98823529399999,0.42479269213300003,0.11168431532299999,0.11168431532299999,-9815,0.39222042139399999,0,0,1,0,0,40,0,0,0,2,0,2,9872,0,9872,88392,3872,16,8,6170,0,6170,55245,2420,10,5,1452,1452,9,44196,4936,4936,33147,3702,3702,2320561
34,20,RL,70,10552,3,Lvl,4,Inside,1,NAmes,1Fam,5,5,1959,1959,Hip,BrkFace,BrkFace,None,0,3,3,CBlock,3,3,1,2,1018,0,0,380,1398,GasA,4,1,SBrkr,1700,0,0,1700,0,1,1,1,4,1,4,6,6,1,Attchd,1959,RFn,2,447,3,3,2,0,38,0,0,0,0,-1,0,4,2010,WD,Normal,165500,0,0,0,1,0,0,1,0,0,0,0,0,150.74285714300001,0.767080210298,0.16110689916599999,0.16110689916599999,-8852,0.26294117647100002,0,0,0.822352941176,0,0.59882352941200001,25,0,0,0,2,1,3,8500,0,8500,52760,2235,15,5,8500,0,8500,52760,2235,15,5,1341,1341,9,31656,5100,5100,31656,5100,5100,6682417
35,120,RL,60,7313,4,Lvl,4,Inside,1,NridgHt,TwnhsE,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246,5,3,PConc,5,3,1,5,1153,0,0,408,1561,GasA,5,1,SBrkr,1561,0,0,1561,1,0,2,0,2,1,5,6,6,1,Attchd,2005,Fin,2,556,3,3,2,203,47,0,0,0,0,-1,0,8,2007,WD,Normal,277500,0,0,0,1,0,0,1,0,4,0,0,0,121.883333333,0.70871974082699996,0.21345549022300001,0.21345549022300001,-5752,0.35618193465699999,0,0,1,0,0.73862908392100002,45,0,0,0,2,1,3,14049,0,14049,65817,5004,27,9,7805,0,7805,36565,2780,15,5,1668,1668,9,36565,7805,7805,21939,4683,4683,7357643
36,60,RL,108,13418,4,Lvl,4,Inside,1,NridgHt,1Fam,8,5,2004,2005,Gable,VinylSd,VinylSd,Stone,132,4,3,PConc,5,3,3,0,0,0,0,1117,1117,GasA,5,1,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,4,9,6,1,BuiltIn,2004,Fin,3,691,3,3,2,113,32,0,0,0,0,-1,0,9,2006,WD,Normal,309000,0,0,0,2,0,0,1,1,3,0,0,0,124.240740741,0.14008991387399999,0.182739603518,0.084364286779,-12286,0.610424028269,0.53833605220199998,1.1660777385200001,0.98674911660800002,0,0,40,0,0,0,4,0,4,9056,10560,19616,107344,5528,32,8,5660,6600,12260,67090,3455,20,5,2073,2073,9,53672,9808,4528,40254,7356,3396,3356533
37,20,RL,112,10859,4,Lvl,4,Corner,1,CollgCr,1Fam,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,0,0,0,0,1097,1097,GasA,5,1,SBrkr,1097,0,0,1097,0,0,1,1,3,1,3,6,6,0,Attchd,1995,Unf,2,672,3,3,2,392,64,0,0,0,0,-1,0,6,2009,WD,Normal,145000,0,0,0,1,0,0,1,1,0,0,0,0,96.955357142899999,0.14424823437299999,0.101022193572,0.101022193572,-9762,0.61257976299000005,0,0,1,0,0,25,0,0,0,2,0,2,5485,0,5485,54295,3360,10,5,5485,0,5485,54295,3360,10,5,2016,2016,9,32577,3291,3291,32577,3291,3291,10812395
38,20,RL,74,8532,4,Lvl,4,Inside,1,NAmes,1Fam,5,6,1954,1990,Hip,Wd Sdng,Wd Sdng,BrkFace,650,3,3,CBlock,3,3,1,2,1213,0,0,84,1297,GasA,4,1,SBrkr,1297,0,0,1297,0,1,1,0,3,1,3,5,6,1,Attchd,1954,Fin,2,498,3,3,2,0,0,0,0,0,0,-1,0,10,2009,WD,Normal,153000,0,0,0,1,0,0,1,36,0,0,1,0,115.297297297,0.44344889318300001,0.15201593999099999,0.15201593999099999,-7235,0.38396299151899999,0,0,1,0,0.93523515805699997,30,0,0,0,1,1,2,6485,0,6485,42660,2490,10,5,7782,0,7782,51192,2988,12,6,1494,1494,9,25596,3891,3891,25596,3891,3891,4730578
39,20,RL,68,7922,4,Lvl,4,Inside,1,NAmes,1Fam,5,7,1953,2007,Gable,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,1,5,731,0,0,326,1057,GasA,3,1,SBrkr,1057,0,0,1057,1,0,1,0,3,1,4,5,6,0,Detchd,1953,Unf,1,246,3,3,2,0,52,0,0,0,0,-1,0,1,2010,WD,Abnorml,109000,0,0,0,1,0,0,1,54,0,0,2,0,116.5,0.53838356782999996,0.13342590255,0.13342590255,-6865,0.23273415326399999,0,0,1,0,0.69157994323600003,35,0,0,0,1,1,2,5285,0,5285,39610,1230,10,5,7399,0,7399,55454,1722,14,7,738,738,9,23766,3171,3171,31688,4228,4228,1638526
40,90,RL,65,6040,4,Lvl,4,Inside,1,Edwards,Duplex,4,5,1955,1955,Gable,AsbShng,Plywood,None,0,3,3,PConc,-1,-1,-1,-1,0,-1,0,0,0,GasA,3,0,FuseP,1152,0,0,1152,0,0,2,0,2,2,2,6,6,0,-1.0,1980,-1.0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,6,2008,WD,AdjLand,82000,0,0,1,1,0,0,1,0,0,1,0,0,92.923076923099998,0.357384751138,0.190728476821,0.190728476821,-4888,0,0,0,0,0,0,20,0,0,0,2,0,2,4608,0,4608,24160,0,8,8,5760,0,5760,30200,0,10,10,-1,-1,-1,18120,3456,3456,18120,3456,3456,8656278
41,20,RL,84,8658,4,Lvl,4,Inside,1,NAmes,1Fam,6,5,1965,1965,Gable,Wd Sdng,Wd Sdng,BrkFace,101,3,3,CBlock,3,3,1,2,643,0,0,445,1088,GasA,5,1,SBrkr,1324,0,0,1324,0,0,2,0,3,1,3,6,6,1,Attchd,1965,RFn,2,440,3,3,2,0,138,0,0,0,0,2,0,12,2006,WD,Abnorml,160000,0,0,0,1,0,0,1,0,1,0,0,0,103.071428571,0.204605430315,0.15292215292200001,0.15292215292200001,-7334,0.33232628398800002,0,0,0.82175226586100003,0,0.48564954682799999,30,0,0,0,2,0,2,7944,0,7944,51948,2640,12,6,6620,0,6620,43290,2200,10,5,1320,1320,9,25974,3972,3972,25974,3972,3972,2226540
42,20,RL,115,16905,4,Lvl,4,Inside,1,Timber,1Fam,5,6,1959,1959,Gable,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,4,3,967,0,0,383,1350,GasA,4,1,SBrkr,1328,0,0,1328,0,1,1,1,2,1,3,5,6,2,Attchd,1959,RFn,1,308,3,3,1,0,104,0,0,0,0,-1,0,7,2007,WD,Normal,170000,0,0,0,1,0,0,1,0,0,0,1,0,147,0.24550045841500001,0.078556640047299994,0.078556640047299994,-15577,0.23192771084300001,0,0,1.01656626506,0,0.72816265060200003,30,0,0,0,2,1,3,6640,0,6640,84525,1540,15,5,7968,0,7968,101430,1848,18,6,924,924,9,50715,3984,3984,67620,5312,5312,9965239
43,85,RL,69,9180,3,Lvl,4,CulDSac,1,SawyerW,1Fam,5,7,1983,1983,Gable,HdBoard,HdBoard,None,0,3,3,CBlock,4,3,3,4,747,1,93,0,840,GasA,4,1,SBrkr,884,0,0,884,1,0,1,0,2,1,4,5,6,0,Attchd,1983,RFn,2,504,3,4,2,240,0,0,0,0,0,3,0,12,2007,WD,Normal,144000,0,0,0,2,1,0,1,0,0,0,2,0,133.04347826099999,0.65656947442000002,0.096296296296300002,0.096296296296300002,-8296,0.57013574660599997,0,0,0.95022624434400005,0.10520361991,0.845022624434,35,0,0,0,1,1,2,4420,0,4420,45900,2520,10,5,6188,0,6188,64260,3528,14,7,1512,2016,12,27540,2652,2652,27540,2652,2652,3859461
44,20,RL,69,9200,3,Lvl,4,CulDSac,1,CollgCr,1Fam,5,6,1975,1980,Hip,VinylSd,VinylSd,None,0,3,3,CBlock,4,3,3,1,280,3,491,167,938,GasA,3,1,SBrkr,938,0,0,938,1,0,1,0,3,1,3,5,6,0,Detchd,1977,Unf,1,308,3,3,2,145,0,0,0,0,0,3,0,7,2008,WD,Normal,130250,0,0,0,1,0,0,1,5,0,0,1,0,133.33333333300001,0.65874575384300005,0.10195652173899999,0.10195652173899999,-8262,0.32835820895500001,0,0,1,0.52345415778299997,0.29850746268700001,30,0,0,0,1,1,2,4690,0,4690,46000,1540,10,5,5628,0,5628,55200,1848,12,6,924,924,9,27600,2814,2814,27600,2814,2814,8553570
45,20,RL,70,7945,4,Lvl,4,Inside,1,NAmes,1Fam,5,6,1959,1959,Gable,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,179,3,506,465,1150,GasA,5,1,FuseA,1150,0,0,1150,1,0,1,0,3,1,3,6,6,0,Attchd,1959,RFn,1,300,3,3,2,0,0,0,0,0,0,-1,0,5,2006,WD,Normal,141000,0,0,0,1,0,0,1,0,0,0,1,0,113.5,0.48330759487199998,0.144745122719,0.144745122719,-6795,0.260869565217,0,0,1,0.44,0.15565217391300001,30,0,0,0,1,1,2,5750,0,5750,39725,1500,10,5,6900,0,6900,47670,1800,12,6,900,900,9,23835,3450,3450,23835,3450,3450,6039275
46,120,RL,61,7658,4,Lvl,4,Inside,1,NridgHt,TwnhsE,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,412,5,3,PConc,5,3,1,5,456,0,0,1296,1752,GasA,5,1,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,6,1,Attchd,2005,RFn,2,576,3,3,2,196,82,0,0,0,0,-1,0,2,2010,WD,Normal,319900,0,0,0,1,0,0,1,0,4,0,0,0,125.540983607,0.72175840369099997,0.22878036040700001,0.22878036040700001,-5906,0.32876712328800001,0,0,1,0,0.260273972603,45,0,0,0,2,1,3,15768,0,15768,68922,5184,27,9,8760,0,8760,38290,2880,15,5,1728,1728,9,38290,8760,8760,22974,5256,5256,2622350
47,50,RL,48,12822,3,Lvl,4,CulDSac,1,Mitchel,1Fam,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,4,3,PConc,5,3,1,5,1351,0,0,83,1434,GasA,5,1,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4,6,6,1,Attchd,2003,RFn,2,670,3,3,2,168,43,0,0,198,0,-1,0,8,2009,WD,Abnorml,239686,0,0,0,1.5,0,1,1,0,2,0,0,0,267.125,1.71651570273,0.16760255810300001,0.11839026672899999,-11304,0.441370223979,0.29362494183299997,0.41567852437399999,0.94466403162099999,0,0.88998682476900004,35,0,0,0,2,1,3,10626,4417,15043,89754,4690,21,7,7590,3155,10745,64110,3350,15,5,2010,2010,9,51288,8596,6072,38466,6447,4554,4970129
48,20,FV,84,11096,4,Lvl,4,Inside,1,Somerst,1Fam,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,3,5,24,0,0,1632,1656,GasA,5,1,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4,7,6,0,Attchd,2006,RFn,3,826,3,3,2,0,146,0,0,0,0,-1,0,7,2007,WD,Normal,249700,0,0,0,1,0,0,1,0,3,0,0,0,132.09523809500001,0.45270636430799999,0.14924297044000001,0.14924297044000001,-9440,0.498792270531,0,0,1,0,0.014492753623200001,40,0,0,0,2,0,2,13248,0,13248,88768,6608,16,8,8280,0,8280,55480,4130,10,5,2478,2478,9,44384,6624,6624,33288,4968,4968,9965239
49,190,RM,33,4456,4,Lvl,4,Inside,1,OldTown,2fmCon,4,5,1920,2008,Gable,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,0,0,0,0,736,736,GasA,4,1,SBrkr,736,716,0,1452,0,0,2,0,2,3,3,8,6,0,-1.0,1980,-1.0,0,0,-1,-1,0,0,0,102,0,0,0,-1,0,6,2009,New,Partial,113000,0,0,1,2,0,0,1,88,0,1,0,0,135.03030303,1.40899165867,0.32585278276500002,0.165170556553,-3720,0,0.49311294765800001,0.97282608695700001,1,0,0,20,0,0,0,2,0,2,2944,2864,5808,17824,0,8,12,3680,3580,7260,22280,0,10,15,-1,-1,-1,13368,4356,2208,13368,4356,2208,10812395
50,20,RL,66,7742,4,Lvl,4,Inside,1,Sawyer,1Fam,5,7,1966,1966,Gable,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,3,763,0,0,192,955,GasA,5,1,SBrkr,955,0,0,955,1,0,1,0,3,1,3,6,6,0,Attchd,1966,Unf,1,386,3,3,2,0,0,0,0,0,0,3,0,1,2007,WD,Normal,127000,0,0,0,1,0,0,1,0,0,0,2,0,117.303030303,0.57510584708500001,0.123353138724,0.123353138724,-6787,0.40418848167499999,0,0,1,0,0.79895287958100003,35,0,0,0,1,1,2,4775,0,4775,38710,1930,10,5,6685,0,6685,54194,2702,14,7,1158,1158,9,23226,2865,2865,23226,2865,2865,2382050
51,60,RL,69,13869,2,Lvl,4,Corner,1,Gilbert,1Fam,6,6,1997,1997,Gable,VinylSd,VinylSd,None,0,3,3,PConc,4,3,3,5,182,0,0,612,794,GasA,4,1,SBrkr,794,676,0,1470,0,1,2,0,3,1,3,6,6,0,Attchd,1997,Fin,2,388,3,3,2,0,75,0,0,0,0,-1,0,7,2007,WD,Normal,177000,0,0,0,2,0,0,1,0,1,0,1,0,201,1.0691984034599999,0.10599178022899999,0.057249981974199997,-13075,0.48866498740600001,0.45986394557799998,0.85138539042799999,1,0,0.22921914357699999,36,0,0,0,2,1,3,4764,4056,8820,83214,2328,18,6,4764,4056,8820,83214,2328,18,6,1164,1164,9,41607,4410,2382,41607,4410,2382,9965239
52,50,RM,52,6240,4,Lvl,4,Inside,1,BrkSide,1Fam,6,6,1934,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,0,0,0,0,816,816,GasA,3,1,SBrkr,816,0,360,1176,0,0,1,0,3,1,3,6,6,1,Detchd,1985,Unf,2,528,3,3,2,112,0,0,0,0,0,3,400,9,2006,WD,Normal,114500,0,1,0,1.5,0,1,1,16,1,0,1,0,120,0.83624802420099997,0.18846153846200001,0.13076923076899999,-5424,0.64705882352900002,0,0,1,0,0,36,0,0,0,1,0,1,4896,0,7056,37440,3168,6,6,4896,0,7056,37440,3168,6,6,1584,1584,9,18720,3528,2448,18720,3528,2448,3356533
53,90,RM,110,8472,2,Bnk,4,Corner,2,IDOTRR,Duplex,5,5,1963,1963,Gable,Wd Sdng,Wd Sdng,None,0,2,3,CBlock,4,3,4,1,104,5,712,0,816,GasA,3,0,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,6,0,CarPort,1963,Unf,2,516,3,3,2,106,0,0,0,0,0,-1,0,5,2010,WD,Normal,110000,1,0,0,1,0,0,1,0,0,0,0,0,77.018181818200006,0.35643884430400002,0.0963172804533,0.0963172804533,-7656,0.63235294117600005,0,0,1,0.87254901960800002,0.12745098039200001,25,1,0,0,1,1,2,4080,0,4080,42360,2580,10,5,4080,0,4080,42360,2580,10,5,1548,1548,9,16944,1632,1632,25416,2448,2448,8564268
54,20,RL,68,50271,3,Low,4,Inside,1,Veenker,1Fam,9,5,1981,1987,Gable,WdShing,Wd Shng,None,0,4,3,CBlock,5,3,4,5,1810,0,0,32,1842,GasA,4,1,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4,5,6,1,Attchd,1981,Fin,3,894,3,3,2,857,72,0,0,0,0,-1,0,11,2006,WD,Normal,385000,1,0,0,1,0,0,0,6,4,0,0,0,739.27941176499996,2.3861682387199998,0.036641403592500003,0.036641403592500003,-48429,0.48534201954400003,0,0,1,0,0.98262757871899997,45,0,0,0,1,2,3,16578,0,16578,452439,8046,27,9,9210,0,9210,251355,4470,15,5,2682,2682,9,201084,7368,7368,150813,5526,5526,3412560
55,80,RL,60,7134,4,Bnk,4,Inside,2,NAmes,1Fam,5,5,1955,1955,Gable,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,1,4,384,0,0,0,384,GasA,3,1,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3,6,5,1,Detchd,1962,Unf,2,572,3,3,2,0,50,0,0,0,0,3,0,2,2007,WD,Normal,130000,1,0,0,2,1,0,1,0,0,0,0,0,118.90000000000001,0.68393824147500004,0.19063638912299999,0.19063638912299999,-5774,0.42058823529400002,0,0,0.28235294117600002,0,0.28235294117600002,25,0,0,0,1,0,1,6800,0,6800,35670,2860,5,5,6800,0,6800,35670,2860,5,5,1716,1716,9,21402,4080,4080,21402,4080,4080,1410414
56,20,RL,100,10175,3,Lvl,4,Inside,1,NAmes,1Fam,6,5,1964,1964,Gable,HdBoard,Plywood,BrkFace,272,3,3,CBlock,3,3,1,3,490,0,0,935,1425,GasA,4,1,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,Attchd,1964,RFn,2,576,3,3,2,0,0,0,407,0,0,-1,0,7,2008,WD,Normal,180500,0,0,0,1,0,0,1,0,1,0,0,0,101.75,0.0173486383346,0.14004914004899999,0.14004914004899999,-8750,0.40421052631600002,0,0,1,0,0.34385964912299999,30,0,0,0,2,0,2,8550,0,8550,61050,3456,12,6,7125,0,7125,50875,2880,10,5,1728,1728,9,30525,4275,4275,30525,4275,4275,8553570
57,160,FV,24,2645,4,Lvl,4,Inside,1,Somerst,Twnhs,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,456,4,3,PConc,4,3,1,5,649,0,0,321,970,GasA,5,1,SBrkr,983,756,0,1739,1,0,2,1,3,1,4,7,6,0,Attchd,1999,Fin,2,480,3,3,2,115,0,0,0,0,0,-1,0,8,2009,WD,Abnorml,172500,0,0,0,2,0,0,1,1,3,0,0,0,110.208333333,1.5243186836,0.65746691871499996,0.371644612476,-1662,0.488301119023,0.43473260494499999,0.76907426246199995,0.98677517802600001,0,0.66022380467999997,40,0,0,0,3,1,4,7864,6048,13912,21160,3840,32,8,4915,3780,8695,13225,2400,20,5,1440,1440,9,10580,6956,3932,7935,5217,2949,4970129
58,60,RL,89,11645,3,Lvl,4,Corner,1,CollgCr,1Fam,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,0,0,0,0,860,860,GasA,5,1,SBrkr,860,860,0,1720,0,0,2,1,3,1,4,7,6,0,Attchd,2004,RFn,2,565,3,3,2,0,70,0,0,0,0,-1,0,8,2006,WD,Normal,196500,0,0,0,2,0,0,1,0,2,0,0,0,130.84269662899999,0.38535944285399998,0.147702876771,0.073851438385600002,-10785,0.65697674418600005,0.5,1,1,0,0,35,0,0,0,3,0,3,6020,6020,12040,81515,3955,21,7,4300,4300,8600,58225,2825,15,5,1695,1695,9,46580,6880,3440,34935,5160,2580,4513519
59,60,RL,66,13682,2,HLS,4,CulDSac,1,StoneBr,1Fam,10,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,1031,5,3,PConc,5,3,4,0,0,0,0,1410,1410,GasA,5,1,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4,10,6,1,BuiltIn,2006,Fin,3,641,3,3,2,192,0,37,0,0,0,-1,0,10,2006,New,Partial,438780,1,0,0,2,0,0,1,0,5,0,0,0,207.30303030300001,1.1445268952700001,0.21524630901899999,0.10422452857800001,-12256,0.44950911641000002,0.51578947368399997,1.0652173913,0.98877980364700002,0,0,50,0,0,0,4,0,4,14260,15190,29450,136820,6410,40,10,7130,7595,14725,68410,3205,20,5,1923,1923,9,68410,14725,7130,41046,8835,4278,4136561
60,20,RL,60,7200,4,Bnk,4,Inside,1,CollgCr,1Fam,5,7,1972,1972,Gable,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,3,4,632,0,0,148,780,GasA,5,1,SBrkr,780,0,0,780,0,0,1,0,2,1,3,4,6,0,Detchd,1973,Unf,1,352,3,3,2,196,0,0,0,0,0,3,0,1,2008,WD,Normal,124900,1,0,0,1,0,0,1,0,0,0,2,0,120,0.69314718056000002,0.10833333333300001,0.10833333333300001,-6420,0.451282051282,0,0,1,0,0.81025641025600004,35,0,0,0,1,0,1,3900,0,3900,36000,1760,5,5,5460,0,5460,50400,2464,7,7,1056,1056,9,21600,2340,2340,21600,2340,2340,2320561
61,20,RL,63,13072,4,Lvl,4,Inside,1,SawyerW,1Fam,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,4,941,0,0,217,1158,GasA,5,1,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4,5,6,0,Detchd,2006,Unf,2,576,3,3,2,0,50,0,0,0,0,-1,0,5,2006,New,Partial,158000,0,0,0,1,0,0,1,0,1,0,0,0,207.492063492,1.19195836432,0.088586291309699999,0.088586291309699999,-11914,0.49740932642500002,0,0,1,0,0.81260794473200004,30,1,0,0,2,1,3,6948,0,6948,78432,3456,18,6,5790,0,5790,65360,2880,15,5,1728,1728,9,39216,3474,3474,39216,3474,3474,6039275
62,75,RM,60,7200,4,Lvl,4,Inside,1,IDOTRR,1Fam,5,7,1920,1996,Gable,MetalSd,MetalSd,None,0,3,3,BrkTil,3,2,1,0,0,0,0,530,530,GasA,3,0,SBrkr,581,530,0,1111,0,0,1,0,3,1,2,6,6,0,Detchd,1935,Unf,1,288,3,3,0,0,0,144,0,0,0,-1,0,3,2007,WD,Normal,101000,0,0,0,2.5,0,0,1,76,0,0,2,0,120,0.69314718056000002,0.15430555555600001,0.080694444444399993,-6619,0.49569707401000002,0.47704770477000003,0.912220309811,0.912220309811,0,0,35,0,0,0,1,0,1,2905,2650,5555,36000,1440,5,5,4067,3710,7777,50400,2016,7,7,864,864,9,21600,3333,1743,21600,3333,1743,4061059
63,120,RL,44,6442,3,Lvl,4,Inside,1,NridgHt,TwnhsE,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,178,4,3,PConc,4,4,2,5,24,0,0,1346,1370,GasA,5,1,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,6,1,Attchd,2006,RFn,2,484,3,3,2,120,49,0,0,0,0,-1,0,10,2007,WD,Normal,202500,0,0,0,1,0,0,1,0,3,0,0,0,146.40909090900001,1.2022150620500001,0.21266687364199999,0.21266687364199999,-5072,0.35328467153300003,0,0,1,0,0.0175182481752,40,0,0,0,2,0,2,10960,0,10960,51536,3872,16,8,6850,0,6850,32210,2420,10,5,1452,1452,9,25768,5480,5480,19326,4110,4110,3446861
64,70,RM,50,10300,3,Bnk,4,Inside,1,OldTown,1Fam,7,6,1921,1950,Gable,Stucco,Stucco,None,0,3,3,BrkTil,3,3,1,0,0,0,0,576,576,GasA,4,1,SBrkr,902,808,0,1710,0,0,2,0,3,1,3,9,6,0,Detchd,1990,Unf,2,480,3,3,2,12,11,64,0,0,0,4,0,4,2010,WD,Normal,140000,1,0,0,2,0,0,1,29,2,0,1,0,206,1.41585316336,0.16601941747599999,0.087572815533999995,-9398,0.53215077605299999,0.47251461988299998,0.89578713969000001,0.63858093126399995,0,0,42,1,1,0,2,0,2,6314,5656,11970,72100,3360,14,7,5412,4848,10260,61800,2880,12,6,1440,1440,9,30900,5130,2706,30900,5130,2706,6682417
65,60,RL,69,9375,4,Lvl,4,Inside,1,CollgCr,1Fam,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,573,3,3,PConc,4,3,1,5,739,0,0,318,1057,GasA,5,1,SBrkr,1057,977,0,2034,1,0,2,1,3,1,4,8,6,0,Attchd,1998,RFn,2,645,3,3,2,576,36,0,0,0,0,4,0,2,2009,WD,Normal,219500,0,0,0,2,0,0,1,1,2,0,0,0,135.869565217,0.67758884164400002,0.21695999999999999,0.11274666666700001,-8318,0.61021759697300004,0.48033431661800002,0.92431409649999996,1,0,0.69914853358600004,35,0,0,0,3,1,4,7399,6839,14238,65625,4515,28,7,5285,4885,10170,46875,3225,20,5,1935,1935,9,28125,6102,3171,28125,6102,3171,1874500
66,60,RL,76,9591,4,Lvl,4,Inside,1,NridgHt,1Fam,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,344,4,3,PConc,5,3,3,0,0,0,0,1143,1143,GasA,5,1,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4,9,6,1,BuiltIn,2004,RFn,3,852,3,3,2,192,151,0,0,0,0,-1,0,10,2007,WD,Normal,317000,0,0,0,2,0,0,1,1,3,0,0,0,126.19736842099999,0.50711375715499996,0.25784589719500001,0.11917422583700001,-8448,0.74540682414699999,0.53780832996399996,1.16360454943,1,0,0,40,0,0,0,3,0,3,9144,10640,19784,76728,6816,24,8,5715,6650,12365,47955,4260,15,5,2556,2556,9,38364,9892,4572,28773,7419,3429,3446861
67,20,RL,69,19900,4,Lvl,4,Inside,1,NAmes,1Fam,7,5,1970,1989,Gable,Plywood,Plywood,BrkFace,287,3,3,CBlock,4,3,4,5,912,0,0,1035,1947,GasA,3,1,SBrkr,2207,0,0,2207,1,0,2,0,3,1,3,7,5,1,Attchd,1970,RFn,2,576,3,3,2,301,0,0,0,0,0,-1,0,7,2010,WD,Normal,180000,0,0,0,1,0,0,1,19,2,0,0,0,288.40579710100002,1.43026200152,0.110904522613,0.110904522613,-17693,0.26098776619800002,0,0,0.88219302220200002,0,0.41323062981399999,35,0,0,1,2,1,3,15449,0,15449,139300,4032,21,7,11035,0,11035,99500,2880,15,5,1728,1728,9,59700,6621,6621,59700,6621,6621,730500
